,From EOY Data Excl Charter And OOS,,,,1 4-15 Membership,Base Adequacy      ,F &R ,Free or Reduced Differentiated Aid, SPED,ELL,SPED Differentiated Aid,ELL Differentiated Aid,Grade 3 Reading Not Level 1 ,Grade 3 Reading Diff. Aid,Total Calculated Cost of an Adequate Education,SWEPT @,FY2016 Preliminary Grants =  Cost - SWEPT,FY2012 Stabilization Grant - Apply to FY2016 if necessary,FY2015 Total        Grant as of          3-12-15,FY2015 Capped @108% Informational only,FY2016 Est. Grant for Cap and FY12 Stabilization,FY2016 Adj. to 95% of 11-15-14 Estimated Grant 198:40-a VI,FY2016 Total        Grant as of          3-14-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,ADM,"$3,561.27 ",ADM,"$1,780.63 ",ADM,ADM,"$1,915.86 ",$696.77 ,ADM,$696.77 ,$,$2.420 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525,Tamworth,TRUE,525,Tamworth,317.50,"1,130,703.23 ",169.77,"302,297.56 ",46.46,1.00," 89,010.86 ", 696.77 ,5.76," 4,013.40 "," 1,526,721.82 "," 762,352.00 "," 764,369.82 "," 111,214 "," 751,977.00 "," 812,135 "," 812,135.00 ", -   ," 812,135.00 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
527,Temple,TRUE,527,Temple,152.44,"542,880.00 ",30.84,"54,914.63 ",21.11,1.00," 40,443.80 ", 696.77 ,0.00, -   ," 638,935.20 "," 322,329.00 "," 316,606.20 "," 84,695 "," 487,947.43 "," 526,983 "," 401,301.20 "," 13,157.23 "," 414,458.43 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
531,Thornton,TRUE,531,Thornton,291.02,"1,036,400.80 ",127.21,"226,513.94 ",34.69,0.00," 66,461.18 ", -   ,0.00, -   ," 1,329,375.92 "," 927,902.00 "," 401,473.92 "," 153,102 "," 586,520.00 "," 633,442 "," 554,575.92 ", -   ," 554,575.92 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
532,Tilton,TRUE,532,Tilton,452.78,"1,612,471.83 ",190.64,"339,459.30 ",71.48,7.00," 136,945.67 "," 4,877.39 ",3.56," 2,480.50 "," 2,096,234.69 "," 1,119,548.00 "," 976,686.69 "," 566,664 "," 1,218,936.00 "," 1,316,451 "," 1,316,451.00 ", -   ," 1,316,451.00 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
535,Troy,TRUE,535,Troy,274.02,"975,859.21 ",124.09,"220,958.38 ",38.97,0.00," 74,661.06 ", -   ,2.00," 1,393.54 "," 1,272,872.19 "," 228,610.00 "," 1,044,262.19 "," 1,085,559 "," 2,112,274.60 "," 2,281,257 "," 2,129,821.19 ", -   ," 2,129,821.19 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
537,Tuftonboro,TRUE,537,Tuftonboro,243.99,"868,914.27 ",64.95,"115,651.92 ",41.67,0.00," 79,833.89 ", -   ,0.00, -   ," 1,064,400.08 "," 2,456,410.00 ", -   ," 201,448 "," 201,448.00 "," 217,564 "," 201,448.00 ", -   ," 201,448.00 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
539,Unity,TRUE,539,Unity,148.22,"527,851.44 ",47.91,"85,309.98 ",16.76,1.11," 32,109.81 ", 773.41 ,4.00," 2,787.08 "," 648,831.72 "," 283,452.00 "," 365,379.72 "," 426,902 "," 867,174.10 "," 936,548 "," 792,281.72 "," 18,629.89 "," 810,911.61 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
543,Wakefield,TRUE,543,Wakefield,581.89,"2,072,267.40 ",233.50,"415,777.11 ",89.34,4.00," 171,162.93 "," 2,787.08 ",5.00," 3,483.85 "," 2,665,478.37 "," 2,135,059.00 "," 530,419.37 "," 644,897 "," 1,128,910.79 "," 1,219,224 "," 1,175,316.37 ", -   ," 1,175,316.37 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
545,Walpole,TRUE,545,Walpole,395.22,"1,407,485.13 ",101.89,"181,428.39 ",52.44,2.00," 100,467.70 "," 1,393.54 ",1.00, 696.77 ," 1,691,471.53 "," 924,838.00 "," 766,633.53 "," 386,221 "," 1,070,194.20 "," 1,155,810 "," 1,152,854.53 ", -   ," 1,152,854.53 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
547,Warner,TRUE,547,Warner,328.90,"1,171,301.70 ",104.21,"185,559.45 ",59.72,0.00," 114,415.16 ", -   ,2.00," 1,393.54 "," 1,472,669.85 "," 589,287.00 "," 883,382.85 "," 228,711 "," 1,022,905.51 "," 1,104,738 "," 1,104,738.00 ", -   ," 1,104,738.00 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
549,Warren,TRUE,549,Warren,96.67,"344,267.97 ",35.93,"63,978.04 ",16.85,0.00," 32,282.24 ", -   ,0.00, -   ," 440,528.25 "," 157,826.00 "," 282,702.25 "," 421,988 "," 661,593.10 "," 714,521 "," 704,690.25 ", -   ," 704,690.25 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
551,Washington,TRUE,551,Washington,129.57,"461,433.75 ",48.78,"86,859.13 ",20.22,1.00," 38,738.69 ", 696.77 ,1.00, 696.77 ," 588,425.11 "," 545,476.00 "," 42,949.11 ", -   ," 44,208.24 "," 47,745 "," 42,949.11 ", -   ," 42,949.11 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
553,Waterville Valley,TRUE,553,Waterville Valley,35.31,"125,748.44 ",2.00,"3,561.26 ",6.00,1.00," 11,495.16 ", 696.77 ,0.00, -   ," 141,501.63 "," 860,882.00 ", -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
555,Weare,TRUE,555,Weare,"1,469.24","5,232,360.33 ",280.67,"499,769.42 ",230.72,2.48," 442,027.22 "," 1,727.99 ",19.00," 13,238.63 "," 6,189,123.59 "," 1,779,230.00 "," 4,409,893.59 "," 3,125,899 "," 7,369,000.26 "," 7,958,520 "," 7,535,792.59 ", -   ," 7,535,792.59 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
557,Webster,TRUE,557,Webster,243.73,"867,988.34 ",57.77,"102,867.00 ",31.81,0.00," 60,943.51 ", -   ,2.00," 1,393.54 "," 1,033,192.39 "," 468,881.00 "," 564,311.39 "," 12,839 "," 635,597.83 "," 686,446 "," 577,150.39 "," 7,750.90 "," 584,901.29 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
559,Wentworth,TRUE,559,Wentworth,86.16,"306,839.02 ",49.53,"88,194.60 ",10.80,0.00," 20,691.29 ", -   ,0.00, -   ," 415,724.91 "," 203,459.00 "," 212,265.91 "," 297,453 "," 481,659.71 "," 520,192 "," 509,718.91 ", -   ," 509,718.91 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
561,Wentworth's Location,TRUE,561,Wentworth's Location,0.00,0.00 ,0.00,0.00 ,0.00,0.00, -   , -   ,0.00, -   , -   ," 16,198.00 ", -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
563,Westmoreland,TRUE,563,Westmoreland,216.64,"771,513.53 ",49.30,"87,785.06 ",32.81,0.00," 62,859.37 ", -   ,2.00," 1,393.54 "," 923,551.50 "," 397,261.00 "," 526,290.50 "," 242,579 "," 676,872.80 "," 731,023 "," 731,023.00 ", -   ," 731,023.00 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
567,Whitefield,TRUE,567,Whitefield,283.09,"1,008,159.92 ",172.86,"307,799.70 ",46.51,1.00," 89,106.65 ", 696.77 ,1.00, 696.77 ," 1,406,459.81 "," 401,302.00 "," 1,005,157.81 "," 838,190 "," 1,859,110.23 "," 2,007,839 "," 1,843,347.81 ", -   ," 1,843,347.81 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
569,Wilmot,TRUE,569,Wilmot,143.84,"512,253.08 ",23.52,"41,880.42 ",19.04,2.00," 36,477.97 "," 1,393.54 ",2.00," 1,393.54 "," 593,398.55 "," 418,312.00 "," 175,086.55 "," 81,042 "," 266,923.34 "," 288,277 "," 256,128.55 ", -   ," 256,128.55 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
571,Wilton,TRUE,571,Wilton,402.63,"1,433,874.14 ",106.15,"189,013.87 ",71.73,2.36," 137,424.64 "," 1,644.38 ",5.00," 3,483.85 "," 1,765,440.88 "," 856,732.00 "," 908,708.88 "," 67,411 "," 1,068,767.63 "," 1,154,269 "," 976,119.88 ", -   ," 976,119.88 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
573,Winchester,TRUE,573,Winchester,563.84,"2,007,986.48 ",342.83,"610,453.38 ",138.69,1.00," 265,710.62 ", 696.77 ,3.88," 2,703.47 "," 2,887,550.72 "," 589,964.00 "," 2,297,586.72 "," 1,854,823 "," 4,266,464.16 "," 4,607,781 "," 4,152,409.72 ", -   ," 4,152,409.72 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
575,Windham,TRUE,575,Windham,"2,785.44","9,919,703.91 ",109.54,"195,050.21 ",430.79,32.36," 825,333.33 "," 22,547.48 ",14.33," 9,984.71 "," 10,972,619.64 "," 5,128,390.00 "," 5,844,229.64 ", -   ," 2,791,877.00 "," 3,015,227 "," 3,015,227.00 ", -   ," 3,015,227.00 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
579,Windsor,TRUE,579,Windsor,21.16,"75,356.47 ",3.00,"5,341.89 ",3.00,0.00," 5,747.58 ", -   ,0.00, -   ," 86,445.94 "," 59,257.00 "," 27,188.94 "," 65,534 "," 102,953.40 "," 111,190 "," 92,722.94 "," 4,335.96 "," 97,058.90 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
583,Wolfeboro,TRUE,583,Wolfeboro,701.69,"2,498,907.55 ",167.72,"298,647.26 ",71.52,2.00," 137,022.31 "," 1,393.54 ",2.29," 1,595.60 "," 2,937,566.26 "," 4,810,412.00 ", -   ," 129,926 "," 129,926.00 "," 140,320 "," 129,926.00 ", -   ," 129,926.00 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
585,Woodstock,TRUE,585,Woodstock,171.76,"611,683.74 ",73.53,"130,929.72 ",20.97,0.00," 40,175.58 ", -   ,0.00, -   ," 782,789.04 "," 536,013.00 "," 246,776.04 "," 103,906 "," 248,942.00 "," 268,857 "," 268,857.00 ", -   ," 268,857.00 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#REF!,#REF!,#REF!,417,Orford,151.15,"538,285.96 ",37.50,"66,773.63 ",13.31,0.00," 25,500.10 ", -   ,0.00, -   ," 630,559.69 "," 321,651.00 "," 308,908.69 "," 54,251 "," 277,451.14 "," 299,647 "," 299,647.00 ", -   ," 299,647.00 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,ATK. & GILMANTON ACAD.,0.00,0.00 ,0.00, -   ,0.00,0.00, -   , -   ,0.00, -   , -   ," 1,571 ", -   , 61 , 61.00 , 66 , 61.00 , -   , 61.00 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BEAN'S GRANT,0.00,0.00 ,0.00, -   ,0.00,0.00, -   , -   ,0.00, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,BEAN'S PURCHASE,0.00,0.00 ,0.00, -   ,0.00,0.00, -   , -   ,0.00, -   , -   , -   , -   , 7 , 7.00 , 8 , 7.00 , -   , 7.00 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,CHANDLER'S PURCHASE,0.00,0.00 ,0.00, -   ,0.00,0.00, -   , -   ,0.00, -   , -   , 87 , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,CRAWFORD'S PURCH.,0.00,0.00 ,0.00, -   ,0.00,0.00, -   , -   ,0.00, -   , -   , 427 , -   , 236 , 236.00 , 255 , 236.00 , -   , 236.00 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,CUTT'S GRANT,0.00,0.00 ,0.00, -   ,0.00,0.00, -   , -   ,0.00, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,ERVING'S GRANT,0.00,0.00 ,0.00, -   ,0.00,0.00, -   , -   ,0.00, -   , -   , 113 , -   , -   , -   , -   , -   , -   , -   ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
